"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Moviment","Nacionalitat","Nombre"
2020,1,"Ciutat Vella",1,"el Raval","Alta","Espanyols",1016
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Alta","Espanyols",395
2020,1,"Ciutat Vella",3,"la Barceloneta","Alta","Espanyols",402
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Alta","Espanyols",471
2020,2,"Eixample",5,"el Fort Pienc","Alta","Espanyols",718
2020,2,"Eixample",6,"la Sagrada Família","Alta","Espanyols",1249
2020,2,"Eixample",7,"la Dreta de l'Eixample","Alta","Espanyols",1050
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Alta","Espanyols",1139
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Alta","Espanyols",1486
2020,2,"Eixample",10,"Sant Antoni","Alta","Espanyols",965
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Alta","Espanyols",938
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Alta","Espanyols",134
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Alta","Espanyols",632
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Alta","Espanyols",213
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Alta","Espanyols",428
2020,3,"Sants-Montjuïc",16,"la Bordeta","Alta","Espanyols",466
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Alta","Espanyols",625
2020,3,"Sants-Montjuïc",18,"Sants","Alta","Espanyols",1081
2020,4,"Les Corts",19,"les Corts","Alta","Espanyols",1189
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Alta","Espanyols",590
2020,4,"Les Corts",21,"Pedralbes","Alta","Espanyols",340
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Alta","Espanyols",178
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Alta","Espanyols",904
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Alta","Espanyols",623
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Alta","Espanyols",909
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Alta","Espanyols",1402
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Alta","Espanyols",1080
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Alta","Espanyols",493
2020,6,"Gràcia",29,"el Coll","Alta","Espanyols",278
2020,6,"Gràcia",30,"la Salut","Alta","Espanyols",401
2020,6,"Gràcia",31,"la Vila de Gràcia","Alta","Espanyols",1477
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Alta","Espanyols",926
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Alta","Espanyols",736
2020,7,"Horta-Guinardó",34,"Can Baró","Alta","Espanyols",301
2020,7,"Horta-Guinardó",35,"el Guinardó","Alta","Espanyols",1024
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Alta","Espanyols",283
2020,7,"Horta-Guinardó",37,"el Carmel","Alta","Espanyols",918
2020,7,"Horta-Guinardó",38,"la Teixonera","Alta","Espanyols",323
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Alta","Espanyols",210
2020,7,"Horta-Guinardó",40,"Montbau","Alta","Espanyols",194
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Alta","Espanyols",151
2020,7,"Horta-Guinardó",42,"la Clota","Alta","Espanyols",15
2020,7,"Horta-Guinardó",43,"Horta","Alta","Espanyols",888
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Alta","Espanyols",664
2020,8,"Nou Barris",45,"Porta","Alta","Espanyols",665
2020,8,"Nou Barris",46,"el Turó de la Peira","Alta","Espanyols",488
2020,8,"Nou Barris",47,"Can Peguera","Alta","Espanyols",54
2020,8,"Nou Barris",48,"la Guineueta","Alta","Espanyols",374
2020,8,"Nou Barris",49,"Canyelles","Alta","Espanyols",165
2020,8,"Nou Barris",50,"les Roquetes","Alta","Espanyols",425
2020,8,"Nou Barris",51,"Verdun","Alta","Espanyols",331
2020,8,"Nou Barris",52,"la Prosperitat","Alta","Espanyols",725
2020,8,"Nou Barris",53,"la Trinitat Nova","Alta","Espanyols",177
2020,8,"Nou Barris",54,"Torre Baró","Alta","Espanyols",56
2020,8,"Nou Barris",55,"Ciutat Meridiana","Alta","Espanyols",156
2020,8,"Nou Barris",56,"Vallbona","Alta","Espanyols",38
2020,9,"Sant Andreu",57,"la Trinitat Vella","Alta","Espanyols",244
2020,9,"Sant Andreu",58,"Baró de Viver","Alta","Espanyols",72
2020,9,"Sant Andreu",59,"el Bon Pastor","Alta","Espanyols",385
2020,9,"Sant Andreu",60,"Sant Andreu","Alta","Espanyols",1688
2020,9,"Sant Andreu",61,"la Sagrera","Alta","Espanyols",920
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Alta","Espanyols",423
2020,9,"Sant Andreu",63,"Navas","Alta","Espanyols",659
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Alta","Espanyols",1045
2020,10,"Sant Martí",65,"el Clot","Alta","Espanyols",629
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Alta","Espanyols",430
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Alta","Espanyols",213
2020,10,"Sant Martí",68,"el Poblenou","Alta","Espanyols",964
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Alta","Espanyols",308
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Alta","Espanyols",468
2020,10,"Sant Martí",71,"Provençals del Poblenou","Alta","Espanyols",454
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Alta","Espanyols",734
2020,10,"Sant Martí",73,"la Verneda i la Pau","Alta","Espanyols",597
2020,1,"Ciutat Vella",1,"el Raval","Alta","Estrangers",3181
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Alta","Estrangers",1303
2020,1,"Ciutat Vella",3,"la Barceloneta","Alta","Estrangers",790
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Alta","Estrangers",1088
2020,2,"Eixample",5,"el Fort Pienc","Alta","Estrangers",945
2020,2,"Eixample",6,"la Sagrada Família","Alta","Estrangers",1594
2020,2,"Eixample",7,"la Dreta de l'Eixample","Alta","Estrangers",1239
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Alta","Estrangers",1251
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Alta","Estrangers",1318
2020,2,"Eixample",10,"Sant Antoni","Alta","Estrangers",1149
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Alta","Estrangers",1677
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Alta","Estrangers",40
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Alta","Estrangers",497
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Alta","Estrangers",257
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Alta","Estrangers",444
2020,3,"Sants-Montjuïc",16,"la Bordeta","Alta","Estrangers",283
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Alta","Estrangers",562
2020,3,"Sants-Montjuïc",18,"Sants","Alta","Estrangers",1060
2020,4,"Les Corts",19,"les Corts","Alta","Estrangers",660
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Alta","Estrangers",380
2020,4,"Les Corts",21,"Pedralbes","Alta","Estrangers",153
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Alta","Estrangers",64
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Alta","Estrangers",357
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Alta","Estrangers",170
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Alta","Estrangers",396
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Alta","Estrangers",650
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Alta","Estrangers",488
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Alta","Estrangers",335
2020,6,"Gràcia",29,"el Coll","Alta","Estrangers",178
2020,6,"Gràcia",30,"la Salut","Alta","Estrangers",256
2020,6,"Gràcia",31,"la Vila de Gràcia","Alta","Estrangers",1354
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Alta","Estrangers",746
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Alta","Estrangers",557
2020,7,"Horta-Guinardó",34,"Can Baró","Alta","Estrangers",203
2020,7,"Horta-Guinardó",35,"el Guinardó","Alta","Estrangers",754
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Alta","Estrangers",99
2020,7,"Horta-Guinardó",37,"el Carmel","Alta","Estrangers",789
2020,7,"Horta-Guinardó",38,"la Teixonera","Alta","Estrangers",295
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Alta","Estrangers",206
2020,7,"Horta-Guinardó",40,"Montbau","Alta","Estrangers",100
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Alta","Estrangers",101
2020,7,"Horta-Guinardó",42,"la Clota","Alta","Estrangers",8
2020,7,"Horta-Guinardó",43,"Horta","Alta","Estrangers",462
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Alta","Estrangers",454
2020,8,"Nou Barris",45,"Porta","Alta","Estrangers",567
2020,8,"Nou Barris",46,"el Turó de la Peira","Alta","Estrangers",409
2020,8,"Nou Barris",47,"Can Peguera","Alta","Estrangers",18
2020,8,"Nou Barris",48,"la Guineueta","Alta","Estrangers",258
2020,8,"Nou Barris",49,"Canyelles","Alta","Estrangers",62
2020,8,"Nou Barris",50,"les Roquetes","Alta","Estrangers",456
2020,8,"Nou Barris",51,"Verdun","Alta","Estrangers",369
2020,8,"Nou Barris",52,"la Prosperitat","Alta","Estrangers",628
2020,8,"Nou Barris",53,"la Trinitat Nova","Alta","Estrangers",182
2020,8,"Nou Barris",54,"Torre Baró","Alta","Estrangers",55
2020,8,"Nou Barris",55,"Ciutat Meridiana","Alta","Estrangers",297
2020,8,"Nou Barris",56,"Vallbona","Alta","Estrangers",19
2020,9,"Sant Andreu",57,"la Trinitat Vella","Alta","Estrangers",258
2020,9,"Sant Andreu",58,"Baró de Viver","Alta","Estrangers",38
2020,9,"Sant Andreu",59,"el Bon Pastor","Alta","Estrangers",292
2020,9,"Sant Andreu",60,"Sant Andreu","Alta","Estrangers",593
2020,9,"Sant Andreu",61,"la Sagrera","Alta","Estrangers",463
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Alta","Estrangers",246
2020,9,"Sant Andreu",63,"Navas","Alta","Estrangers",454
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Alta","Estrangers",926
2020,10,"Sant Martí",65,"el Clot","Alta","Estrangers",443
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Alta","Estrangers",365
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Alta","Estrangers",209
2020,10,"Sant Martí",68,"el Poblenou","Alta","Estrangers",844
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Alta","Estrangers",241
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Alta","Estrangers",870
2020,10,"Sant Martí",71,"Provençals del Poblenou","Alta","Estrangers",398
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Alta","Estrangers",475
2020,10,"Sant Martí",73,"la Verneda i la Pau","Alta","Estrangers",515
2020,1,"Ciutat Vella",1,"el Raval","Baixa","Espanyols",1131
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Baixa","Espanyols",477
2020,1,"Ciutat Vella",3,"la Barceloneta","Baixa","Espanyols",467
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Baixa","Espanyols",653
2020,2,"Eixample",5,"el Fort Pienc","Baixa","Espanyols",748
2020,2,"Eixample",6,"la Sagrada Família","Baixa","Espanyols",1363
2020,2,"Eixample",7,"la Dreta de l'Eixample","Baixa","Espanyols",1357
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Baixa","Espanyols",1193
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Baixa","Espanyols",1625
2020,2,"Eixample",10,"Sant Antoni","Baixa","Espanyols",997
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Baixa","Espanyols",1018
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Baixa","Espanyols",31
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Baixa","Espanyols",593
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Baixa","Espanyols",206
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Baixa","Espanyols",489
2020,3,"Sants-Montjuïc",16,"la Bordeta","Baixa","Espanyols",408
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Baixa","Espanyols",572
2020,3,"Sants-Montjuïc",18,"Sants","Baixa","Espanyols",1116
2020,4,"Les Corts",19,"les Corts","Baixa","Espanyols",1271
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Baixa","Espanyols",477
2020,4,"Les Corts",21,"Pedralbes","Baixa","Espanyols",316
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Baixa","Espanyols",89
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Baixa","Espanyols",881
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Baixa","Espanyols",567
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Baixa","Espanyols",875
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Baixa","Espanyols",1509
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Baixa","Espanyols",1005
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Baixa","Espanyols",447
2020,6,"Gràcia",29,"el Coll","Baixa","Espanyols",221
2020,6,"Gràcia",30,"la Salut","Baixa","Espanyols",337
2020,6,"Gràcia",31,"la Vila de Gràcia","Baixa","Espanyols",1753
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Baixa","Espanyols",971
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Baixa","Espanyols",717
2020,7,"Horta-Guinardó",34,"Can Baró","Baixa","Espanyols",270
2020,7,"Horta-Guinardó",35,"el Guinardó","Baixa","Espanyols",1007
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Baixa","Espanyols",212
2020,7,"Horta-Guinardó",37,"el Carmel","Baixa","Espanyols",866
2020,7,"Horta-Guinardó",38,"la Teixonera","Baixa","Espanyols",270
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Baixa","Espanyols",173
2020,7,"Horta-Guinardó",40,"Montbau","Baixa","Espanyols",162
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Baixa","Espanyols",89
2020,7,"Horta-Guinardó",42,"la Clota","Baixa","Espanyols",17
2020,7,"Horta-Guinardó",43,"Horta","Baixa","Espanyols",815
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Baixa","Espanyols",592
2020,8,"Nou Barris",45,"Porta","Baixa","Espanyols",699
2020,8,"Nou Barris",46,"el Turó de la Peira","Baixa","Espanyols",471
2020,8,"Nou Barris",47,"Can Peguera","Baixa","Espanyols",61
2020,8,"Nou Barris",48,"la Guineueta","Baixa","Espanyols",375
2020,8,"Nou Barris",49,"Canyelles","Baixa","Espanyols",119
2020,8,"Nou Barris",50,"les Roquetes","Baixa","Espanyols",391
2020,8,"Nou Barris",51,"Verdun","Baixa","Espanyols",307
2020,8,"Nou Barris",52,"la Prosperitat","Baixa","Espanyols",701
2020,8,"Nou Barris",53,"la Trinitat Nova","Baixa","Espanyols",162
2020,8,"Nou Barris",54,"Torre Baró","Baixa","Espanyols",84
2020,8,"Nou Barris",55,"Ciutat Meridiana","Baixa","Espanyols",179
2020,8,"Nou Barris",56,"Vallbona","Baixa","Espanyols",21
2020,9,"Sant Andreu",57,"la Trinitat Vella","Baixa","Espanyols",233
2020,9,"Sant Andreu",58,"Baró de Viver","Baixa","Espanyols",67
2020,9,"Sant Andreu",59,"el Bon Pastor","Baixa","Espanyols",392
2020,9,"Sant Andreu",60,"Sant Andreu","Baixa","Espanyols",1495
2020,9,"Sant Andreu",61,"la Sagrera","Baixa","Espanyols",828
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Baixa","Espanyols",421
2020,9,"Sant Andreu",63,"Navas","Baixa","Espanyols",656
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Baixa","Espanyols",1135
2020,10,"Sant Martí",65,"el Clot","Baixa","Espanyols",675
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Baixa","Espanyols",372
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Baixa","Espanyols",224
2020,10,"Sant Martí",68,"el Poblenou","Baixa","Espanyols",906
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Baixa","Espanyols",338
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Baixa","Espanyols",434
2020,10,"Sant Martí",71,"Provençals del Poblenou","Baixa","Espanyols",479
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Baixa","Espanyols",624
2020,10,"Sant Martí",73,"la Verneda i la Pau","Baixa","Espanyols",590
2020,1,"Ciutat Vella",1,"el Raval","Baixa","Estrangers",3629
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Baixa","Estrangers",1413
2020,1,"Ciutat Vella",3,"la Barceloneta","Baixa","Estrangers",819
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Baixa","Estrangers",1334
2020,2,"Eixample",5,"el Fort Pienc","Baixa","Estrangers",945
2020,2,"Eixample",6,"la Sagrada Família","Baixa","Estrangers",1611
2020,2,"Eixample",7,"la Dreta de l'Eixample","Baixa","Estrangers",1275
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Baixa","Estrangers",1274
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Baixa","Estrangers",1518
2020,2,"Eixample",10,"Sant Antoni","Baixa","Estrangers",1177
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Baixa","Estrangers",1687
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Baixa","Estrangers",16
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Baixa","Estrangers",486
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Baixa","Estrangers",257
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Baixa","Estrangers",498
2020,3,"Sants-Montjuïc",16,"la Bordeta","Baixa","Estrangers",288
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Baixa","Estrangers",518
2020,3,"Sants-Montjuïc",18,"Sants","Baixa","Estrangers",1055
2020,4,"Les Corts",19,"les Corts","Baixa","Estrangers",637
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Baixa","Estrangers",363
2020,4,"Les Corts",21,"Pedralbes","Baixa","Estrangers",166
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Baixa","Estrangers",39
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Baixa","Estrangers",317
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Baixa","Estrangers",145
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Baixa","Estrangers",329
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Baixa","Estrangers",670
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Baixa","Estrangers",551
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Baixa","Estrangers",281
2020,6,"Gràcia",29,"el Coll","Baixa","Estrangers",157
2020,6,"Gràcia",30,"la Salut","Baixa","Estrangers",217
2020,6,"Gràcia",31,"la Vila de Gràcia","Baixa","Estrangers",1384
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Baixa","Estrangers",721
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Baixa","Estrangers",515
2020,7,"Horta-Guinardó",34,"Can Baró","Baixa","Estrangers",166
2020,7,"Horta-Guinardó",35,"el Guinardó","Baixa","Estrangers",697
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Baixa","Estrangers",76
2020,7,"Horta-Guinardó",37,"el Carmel","Baixa","Estrangers",622
2020,7,"Horta-Guinardó",38,"la Teixonera","Baixa","Estrangers",281
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Baixa","Estrangers",163
2020,7,"Horta-Guinardó",40,"Montbau","Baixa","Estrangers",88
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Baixa","Estrangers",61
2020,7,"Horta-Guinardó",42,"la Clota","Baixa","Estrangers",9
2020,7,"Horta-Guinardó",43,"Horta","Baixa","Estrangers",547
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Baixa","Estrangers",493
2020,8,"Nou Barris",45,"Porta","Baixa","Estrangers",659
2020,8,"Nou Barris",46,"el Turó de la Peira","Baixa","Estrangers",386
2020,8,"Nou Barris",47,"Can Peguera","Baixa","Estrangers",21
2020,8,"Nou Barris",48,"la Guineueta","Baixa","Estrangers",174
2020,8,"Nou Barris",49,"Canyelles","Baixa","Estrangers",54
2020,8,"Nou Barris",50,"les Roquetes","Baixa","Estrangers",449
2020,8,"Nou Barris",51,"Verdun","Baixa","Estrangers",320
2020,8,"Nou Barris",52,"la Prosperitat","Baixa","Estrangers",529
2020,8,"Nou Barris",53,"la Trinitat Nova","Baixa","Estrangers",210
2020,8,"Nou Barris",54,"Torre Baró","Baixa","Estrangers",31
2020,8,"Nou Barris",55,"Ciutat Meridiana","Baixa","Estrangers",267
2020,8,"Nou Barris",56,"Vallbona","Baixa","Estrangers",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Baixa","Estrangers",283
2020,9,"Sant Andreu",58,"Baró de Viver","Baixa","Estrangers",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Baixa","Estrangers",335
2020,9,"Sant Andreu",60,"Sant Andreu","Baixa","Estrangers",552
2020,9,"Sant Andreu",61,"la Sagrera","Baixa","Estrangers",479
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Baixa","Estrangers",286
2020,9,"Sant Andreu",63,"Navas","Baixa","Estrangers",443
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Baixa","Estrangers",896
2020,10,"Sant Martí",65,"el Clot","Baixa","Estrangers",522
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Baixa","Estrangers",350
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Baixa","Estrangers",150
2020,10,"Sant Martí",68,"el Poblenou","Baixa","Estrangers",724
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Baixa","Estrangers",183
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Baixa","Estrangers",874
2020,10,"Sant Martí",71,"Provençals del Poblenou","Baixa","Estrangers",353
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Baixa","Estrangers",418
2020,10,"Sant Martí",73,"la Verneda i la Pau","Baixa","Estrangers",374